student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S72729,TBD,Other,na,TBD,---,No,#VALUE!,unknown,Good,!@#$,High School,Good,!@#$,Yes,false
S06169,20,Female,2.6,3.6,0.9,No,88.0,7.4,Fair,3,High School,Good,3,No,53.7
??,150,,,3.7,-5,maybe,full,none,1,,none,5G,15,y,
S19292,18,Other,6.1,0.6,4.1,No,82.2,4.6,Fair,0,Master,Average,1,Yes,76.9
S12446,19,Male,2.6,3.4,2.1,No,73.3,4.3,Good,0,Bachelor,Good,5,No,49.2
S08265,21,Male,2.5,3.2,1.7,No,71.6,6.4,Fair,4,High School,Average,10,Yes,56.5
S05119,22,Male,3.6,1.8,3.4,No,74.7,6.6,Fair,2,High School,Average,4,Yes,59.2
S06136,19,Male,0.0,0.0,1.7,No,94.9,6.9,Good,3,Bachelor,Good,7,No,44.6
S04366,18,Male,1.6,2.4,0.4,No,80.9,6.4,Fair,0,Bachelor,Good,9,No,55.0
S11905,18,Male,0.4,2.8,2.3,No,97.4,6.8,Poor,4,High School,Average,4,No,25.0
S30089,,,,,,,,,,,,,,,
S00992,22,Female,4.0,0.8,2.4,No,96.3,6.2,Fair,6,Bachelor,Average,5,No,81.6
S09396,17,Male,1.8,4.9,2.0,No,89.7,6.7,Fair,5,High School,Average,4,No,48.7
S11837,21,Other,1.0,0.3,1.3,No,88.5,7.4,Good,3,,Good,8,No,46.9
S18073,20,Male,4.0,2.9,0.7,No,100.0,5.8,Fair,5,High School,Good,3,No,73.3
S16175,18,Female,6.5,1.5,2.7,Yes,89.9,9.0,Good,1,,Average,7,No,100.0
S04102,17,Female,5.2,1.9,2.7,No,90.5,4.8,Good,6,High School,Average,9,Yes,87.7
S16455,20,Female,3.5,2.2,0.6,Yes,91.8,5.7,Poor,3,Master,Poor,7,No,79.3
S75807,23,Male,-0.7,-8.5,-6.2,No,86.9,-6.0,Fair,0,High School,Poor,9,No,75.0
S11154,24,Female,4.9,1.8,1.5,No,75.4,6.3,Good,6,Bachelor,Good,10,Yes,98.3
S10858,19,Other,5.0,3.1,1.8,No,95.6,6.8,Good,4,Master,Good,5,No,88.6
S16046,22,Male,0.0,1.9,1.4,Yes,80.4,7.2,Good,6,High School,Good,3,No,35.9
S07166,20,Female,5.4,1.6,1.6,No,79.1,6.2,Poor,0,Master,Average,10,Yes,92.8
S03082,18,Male,3.1,1.2,1.6,Yes,85.9,5.4,Poor,4,Bachelor,Good,2,Yes,62.9
S02049,22,Female,2.5,0.0,2.1,No,84.5,7.1,Fair,2,,Poor,3,No,45.8
S10781,24,Female,0.0,1.4,1.3,Yes,97.6,7.3,Poor,0,High School,Average,7,No,33.8
S18970,19,Female,3.5,2.7,1.5,No,100.0,3.8,Good,5,High School,Good,6,No,75.8
S12023,24,Female,4.7,2.1,1.4,No,94.2,7.0,Fair,1,High School,Average,9,Yes,97.5
S00640,23,Male,3.5,0.9,1.7,No,88.5,8.5,Good,2,Bachelor,Poor,1,No,64.1
S13153,20,Female,4.4,3.0,1.1,No,97.3,7.6,Good,1,High School,Good,7,No,86.6
S02113,20,Male,4.9,4.0,2.3,No,98.7,7.0,Poor,2,High School,Average,5,Yes,73.8
S05709,18,Female,2.6,2.4,0.3,No,88.8,6.8,Fair,1,Bachelor,Good,9,No,76.9
S00273,24,Male,1.2,2.7,4.1,No,83.8,6.3,Fair,2,High School,Average,5,No,34.7
S13289,22,Male,4.8,3.2,0.0,No,84.7,5.6,Good,3,Master,Average,5,No,78.4
S00844,19,Female,2.1,1.4,0.8,No,88.4,5.9,Fair,3,High School,Poor,8,No,58.0
S00961,22,Female,4.3,1.6,1.6,No,98.4,7.7,Poor,5,High School,Good,4,No,90.2
S12939,19,Female,2.5,4.2,1.4,No,75.2,5.6,Fair,5,High School,Good,4,No,53.2
S07981,20,Female,2.4,2.7,0.8,Yes,80.6,7.0,Fair,2,Bachelor,Average,5,Yes,51.6
S03330,21,Female,3.5,1.2,2.3,No,75.7,8.4,Good,4,Bachelor,Poor,5,Yes,56.0
S02275,17,Female,3.6,3.1,2.2,No,80.9,7.5,Good,3,Master,Good,4,No,71.0
S04924,19,Female,0.0,2.8,0.1,No,76.8,7.8,Good,4,High School,Good,4,Yes,37.9
S94724,22,non-binary,8.0,6.8,4.9,yes/no,75.4,6.7,2,6,10th grade,wifi,3,y,81.5
??,999,unknown,,3.1,999,NO,-50,48,okay,daily,,,-5,1,-100
S00496,17,Female,2.5,4.7,1.9,No,91.9,5.8,Good,4,High School,Average,6,No,60.8
S79858,,Female,,5.9,3.7,No,71.7,,Good,5,Bachelor,Average,,,
S03017,21,Female,5.8,3.2,2.6,No,93.7,6.2,Fair,3,Master,Average,10,Yes,98.3
S10409,23,Other,3.0,2.4,3.2,No,88.4,8.3,Good,5,Bachelor,Good,5,No,69.3
S13374,24,Female,4.9,2.7,1.5,No,82.1,6.9,Good,5,High School,Average,7,No,83.7
S13481,24,Male,5.4,2.9,0.8,No,66.5,6.1,Good,1,Bachelor,Average,4,Yes,88.6
S29453,abc,M,00:00:00,inf,inf,y,-inf,9999-01-01,2,??,college,2,inf,True,TBD
S04495,24,Female,1.9,0.3,1.9,No,88.2,8.0,Fair,5,Master,Good,10,No,65.5
S19933,19,Female,3.3,2.5,0.0,Yes,99.1,6.2,Poor,4,High School,Good,10,No,83.8
S18193,17,Male,4.9,0.3,3.5,No,79.3,4.1,Good,4,High School,Poor,2,No,80.9
S37710,22,girl,4.1,2.2,1.5,sometimes,61.5,8.5,POOR,4,uni,GOOD,8,y,70.0
S04556,21,Female,2.8,2.8,1.9,No,93.2,5.8,Fair,0,High School,Average,5,Yes,51.1
S01406,20,Male,3.2,3.8,1.5,Yes,86.7,8.1,Fair,3,Master,Poor,6,Yes,64.7
S02125,21,Female,1.7,2.9,1.2,No,85.3,7.8,Good,6,High School,Poor,8,Yes,68.7
S11103,17,Male,2.7,3.9,1.2,Yes,82.2,8.5,Fair,6,Master,Average,1,No,53.7
S05568,17,Other,1.9,2.2,2.0,No,86.2,5.3,Good,3,Bachelor,Poor,10,Yes,63.3
S04622,21,Male,3.4,4.2,2.4,No,100.0,6.4,Good,2,Bachelor,Average,2,No,54.6
S02466,21,Male,4.4,2.7,2.1,No,97.5,6.2,Fair,0,High School,Poor,8,No,74.7
S14761,23,Female,2.5,3.8,3.2,No,81.3,8.0,Fair,1,Bachelor,Good,1,No,50.3
S07310,23,Female,3.6,4.3,3.3,No,83.8,5.7,Fair,5,High School,Good,9,No,77.5
S09802,20,Male,1.8,2.6,1.1,No,88.9,7.1,Good,0,High School,Good,8,No,47.6
S15673,18,Male,5.3,1.2,2.2,No,92.3,7.0,Good,4,High School,Good,9,Yes,91.2
S02299,23,Male,3.8,1.1,1.9,Yes,82.5,5.5,Good,3,,Average,6,Yes,74.6
S05130,19,Other,4.3,1.8,3.0,No,80.6,6.8,Fair,4,,Good,10,No,85.5
S04840,21,Male,2.4,2.2,2.8,No,90.1,5.8,Fair,2,Bachelor,Good,1,Yes,42.7
S10158,20,Male,4.8,3.8,2.6,No,95.4,6.3,Poor,6,High School,Good,1,Yes,83.1
S05240,17,Female,3.3,2.3,2.4,Yes,81.3,8.1,Fair,2,High School,Average,5,No,60.6
S06087,19,Male,3.6,2.4,0.9,No,98.9,6.4,Fair,0,High School,Average,6,No,69.6
S02480,17,Female,6.1,2.3,1.6,No,95.8,6.3,Fair,6,High School,Good,7,No,94.5
S08191,22,Male,2.6,2.7,1.5,Yes,84.3,7.4,Fair,5,High School,Average,10,Yes,71.1
S17091,18,Male,1.3,1.0,4.5,Yes,73.5,5.0,Good,3,Bachelor,Average,10,No,59.7
S04888,23,Female,8.1,3.1,0.5,No,99.1,6.6,Fair,6,Bachelor,Good,4,No,100.0
S56590,20,Female,7.1,5.8,2.2,No,80.2,6.8,Poor,3,Master,Poor,4,Yes,200
S01447,21,Female,4.4,1.7,2.9,No,81.6,5.9,Fair,3,High School,Good,4,No,76.2
S11999,22,Male,1.4,2.8,0.0,No,67.9,7.2,Good,1,High School,Good,4,No,50.3
S09674,17,Male,1.7,1.6,3.7,No,94.5,5.9,Good,3,Bachelor,Average,2,No,43.3
S14218,20,Male,4.2,3.1,1.0,No,92.8,5.6,Good,3,High School,Poor,8,Yes,94.3
S06018,21,Male,5.0,2.9,2.9,No,88.2,6.0,Fair,4,Bachelor,Poor,10,No,78.3
S19006,21,Male,0.8,0.9,0.1,No,89.9,5.6,Fair,6,Bachelor,Good,4,No,62.0
S60673,MISSING,Female,TBD,#REF!,unknown,No,none,,Poor,error,Bachelor,Good,??,No,
S12110,17,Male,4.8,4.4,3.2,No,82.0,5.4,Fair,3,High School,Average,10,No,76.4
S11465,21,Male,2.9,2.8,2.0,No,93.5,6.3,Good,4,Bachelor,Poor,6,No,77.1
S18510,17,Male,3.4,3.1,1.7,No,72.4,6.1,Poor,3,Master,Average,1,No,58.5
S12753,20,Female,3.4,2.4,0.8,No,90.5,7.0,Good,5,High School,Average,6,No,75.1
S13989,20,Female,3.2,1.9,0.0,No,85.6,5.0,Poor,3,Bachelor,Average,3,Yes,69.0
S09088,21,Male,3.4,2.4,2.2,No,79.8,7.3,Fair,2,High School,Poor,10,No,77.1
S02293,23,Female,2.4,4.6,4.2,No,81.3,6.6,Fair,3,Bachelor,Good,9,No,51.1
S05768,18,Female,3.3,1.6,2.9,No,78.5,8.0,Good,4,Bachelor,Good,10,Yes,81.3
S03546,21,Male,1.3,2.6,1.8,No,83.8,5.6,Poor,2,High School,Good,9,No,50.4
S02832,18,Female,2.3,4.1,3.2,No,77.7,6.1,Good,2,,Good,2,No,54.1
S04843,20,Male,5.8,4.0,2.0,No,84.6,6.9,Poor,2,Bachelor,Poor,8,No,92.5
S01269,18,Female,3.9,3.8,0.6,No,83.2,4.4,Fair,2,High School,Average,6,No,71.3
S01147,20,Male,4.0,2.9,0.6,No,84.8,7.2,Fair,1,Master,Poor,9,No,82.2
S11648,22,Male,0.6,2.4,1.3,Yes,79.0,7.1,Fair,0,Master,Good,1,No,35.3
S08134,20,Male,3.9,0.3,1.5,No,87.4,6.4,Good,6,Bachelor,Good,7,No,95.1
S10253,23,Male,6.1,2.6,1.6,No,79.7,6.4,Fair,2,,Good,4,Yes,95.3
S04453,20,Male,3.4,1.4,2.0,No,90.7,7.1,Poor,1,Bachelor,Good,8,No,80.6
S11681,21,Female,5.3,3.6,0.9,No,79.8,4.1,Poor,0,High School,Good,5,Yes,87.1
S19931,23,Male,1.9,2.7,1.7,No,72.1,7.4,Fair,2,High School,Average,4,Yes,42.1
S16789,23,Female,2.7,2.3,2.9,Yes,63.8,4.6,Fair,1,High School,Average,10,No,72.4
S19236,18,Male,3.0,1.2,0.6,No,86.3,5.3,Poor,3,Bachelor,Average,8,No,68.6
S14315,20,Female,5.6,1.5,2.2,No,93.9,7.0,Fair,5,Master,Good,4,Yes,85.9
S17037,20,Male,6.3,2.4,0.0,No,78.6,7.5,Good,2,Master,Average,8,No,100.0
S63032,na,Female,TBD,-inf,!@#$,No,#VALUE!,---,Good,xyz123,Bachelor,Poor,TBD,Yes,xyz123
S07390,24,Male,5.1,5.1,1.9,No,65.5,4.3,Good,1,Bachelor,Average,9,No,84.1
S13255,20,Male,2.7,1.1,0.2,No,91.7,5.8,Good,0,Bachelor,Poor,3,No,56.8
S10848,22,Male,3.1,3.2,2.0,No,82.1,9.2,Poor,4,Master,Good,4,Yes,61.5
S09316,22,Male,5.9,4.7,1.5,No,74.5,5.4,Fair,3,High School,Good,2,No,77.5
S03122,21,Female,3.2,3.3,1.3,No,76.8,8.6,Good,1,,Good,4,No,56.7
S01920,18,Male,2.8,2.2,2.6,Yes,80.1,5.5,Fair,2,Master,Good,3,No,53.6
S10685,20,Male,3.7,1.6,1.4,No,84.6,6.7,Good,6,High School,Poor,7,No,81.6
S12665,22,Female,2.4,4.0,0.4,No,92.1,5.2,Good,0,Bachelor,Average,3,No,46.0
S00327,22,Male,4.9,4.0,2.5,No,74.1,6.2,Good,3,High School,Good,7,Yes,74.6
S07389,22,Male,5.1,2.5,2.5,Yes,83.3,6.9,Poor,5,High School,Average,2,No,88.1
S37361,21,Other,-11.7,-3.8,-0.3,Yes,60.9,-6.1,Fair,3,High School,Poor,1,No,42.5
S17603,24,Female,1.9,2.1,2.6,No,89.4,5.5,Good,6,Bachelor,Good,7,No,54.2
S04369,21,Female,4.0,3.0,0.0,Yes,72.3,7.4,Good,6,Master,Poor,3,No,73.9
S08764,21,Other,1.2,0.9,2.1,No,73.6,8.0,Fair,3,High School,Good,6,No,40.7
S18264,19,Female,3.4,1.8,3.4,No,91.5,5.9,Fair,6,,Good,1,No,68.6
S06489,18,Female,4.9,4.4,0.8,No,99.8,6.4,Good,2,High School,Average,6,Yes,91.9
S00674,21,Female,4.8,2.6,3.2,No,70.1,4.8,Poor,0,High School,Good,4,Yes,66.8
S16927,21,Male,2.5,4.3,2.3,No,88.6,7.2,Poor,1,Bachelor,Good,6,Yes,50.1
S16103,19,Female,3.9,2.0,0.0,No,73.4,5.7,Poor,5,High School,Good,3,Yes,74.7
S05864,19,Male,1.7,0.5,2.6,No,85.4,6.8,Good,3,,Good,8,Yes,55.2
S16853,20,Male,2.8,2.8,1.4,No,90.8,7.7,Poor,4,Bachelor,Good,1,No,58.4
S60757,18,Other,7.6,0.0,0.0,No,100.0,8.5,Good,6,Master,Good,10,Yes,23.6
S12554,17,Female,4.4,3.9,2.1,Yes,82.6,6.5,Poor,3,Bachelor,Good,3,Yes,85.3
S49153,24,Female,8.3,7.2,5.4,Yes,100.0,10.0,Good,6,Master,Good,10,Yes,47.8
S01161,21,Male,5.2,2.7,0.9,No,91.1,6.7,Fair,0,High School,Good,7,No,87.6
S11867,21,Female,1.7,3.2,2.0,Yes,92.1,6.9,Poor,4,Master,Average,6,No,57.7
S10131,20,Male,4.6,2.3,2.6,No,80.7,7.7,Fair,4,High School,Good,6,Yes,81.2
S00409,19,Male,4.5,4.8,0.9,No,81.5,6.8,Poor,4,Bachelor,Average,5,No,53.8
S11364,17,Female,3.5,4.2,2.8,No,86.0,4.5,Good,4,Bachelor,Average,3,Yes,60.6
S06056,21,Female,2.0,2.7,2.8,No,66.3,6.5,Poor,0,High School,Average,7,No,49.6
S08924,19,Other,6.2,2.3,0.5,No,91.9,4.8,Fair,5,Bachelor,Good,10,Yes,100.0
S10267,24,Male,5.2,2.4,0.0,Yes,87.4,5.6,Poor,5,High School,Average,5,No,85.3
S18112,24,Female,5.4,2.8,3.2,No,80.3,7.4,Fair,4,Bachelor,Good,8,No,94.2
S06230,22,Male,3.9,1.8,2.4,Yes,68.5,5.6,Good,5,Bachelor,Average,4,No,75.1
S03071,19,Female,4.3,2.1,3.5,No,90.1,6.5,Good,3,Bachelor,Average,8,No,70.6
S10547,19,Female,4.3,2.3,0.2,No,71.5,7.9,Good,3,Master,Good,8,No,81.1
S01597,21,Male,3.2,2.6,3.2,Yes,90.2,7.3,Good,5,High School,Good,5,Yes,70.7
S15740,21,Male,1.1,1.6,1.7,No,80.1,7.7,Fair,2,High School,Average,6,No,43.8
S00271,18,Female,1.9,2.8,2.4,No,94.6,8.5,Poor,1,Bachelor,Average,3,No,52.7
S11669,20,Other,4.1,0.3,2.5,No,74.3,4.9,Good,0,High School,Good,2,Yes,58.8
S02230,20,Female,3.4,1.1,2.2,No,86.3,7.0,Good,4,Bachelor,Good,7,No,80.5
S03023,24,Other,6.0,6.1,0.1,No,95.0,6.3,Fair,5,Bachelor,Average,8,No,88.2
S02880,20,Female,2.1,2.9,0.5,Yes,100.0,8.3,Fair,3,High School,Good,3,No,60.0
S19113,18,Male,0.5,0.7,1.8,No,85.3,5.4,Poor,0,High School,Good,4,No,35.7
S19337,23,Female,0.5,3.8,1.7,Yes,88.2,7.3,Fair,5,Master,Good,5,No,47.5
S16797,18,Female,3.4,3.2,4.8,No,87.9,8.2,Good,3,High School,Good,3,No,50.6
S12111,21,Male,3.2,2.3,0.9,No,85.2,5.8,Good,3,Bachelor,Poor,5,No,66.5
S01271,20,Male,1.4,2.3,2.2,Yes,82.7,3.5,Fair,4,High School,Average,10,No,50.4
S16270,20,Female,2.6,1.7,1.3,Yes,90.2,6.8,Poor,6,Master,Good,5,No,62.9
S17691,22,Male,4.7,2.8,2.2,No,78.8,6.4,Good,3,Bachelor,Good,10,No,85.3
S11724,23,Male,4.2,4.2,0.5,No,79.8,6.8,Fair,3,Bachelor,Good,7,Yes,87.5
S04020,20,Female,4.2,1.8,0.0,Yes,95.2,5.3,Fair,2,Bachelor,Good,5,Yes,74.8
S02685,24,Male,3.4,2.3,0.0,Yes,93.5,5.3,Good,3,High School,Average,7,No,79.7
S76371,17,Other,2.8,1.5,4.6,No,89.4,8.2,Good,0,High School,Good,6,No,-50
S14306,21,Male,1.4,3.0,1.2,Yes,74.6,5.7,Good,0,Master,Average,8,No,48.7
S04701,20,Female,2.3,4.0,2.1,No,78.1,5.1,Fair,0,High School,Good,10,No,58.1
S96329,#VALUE!,Male,undefined,xyz123,TBD,Yes,MISSING, ,Poor,#VALUE!,Bachelor,Average,-inf,No,#VALUE!
S11595,19,Male,3.0,3.2,2.4,No,81.1,6.0,Poor,2,Master,Good,10,Yes,77.3
S03430,21,Female,2.1,4.9,2.5,No,93.7,6.5,Good,1,High School,Good,4,No,43.4
S08957,21,Male,2.4,2.1,3.8,No,100.0,6.1,Good,2,High School,Average,8,No,59.9
S03708,21,Female,4.3,3.4,0.0,No,84.6,6.8,Good,4,Bachelor,Average,5,No,84.4
S06792,18,Male,4.3,2.7,3.2,Yes,66.6,7.0,Fair,3,Bachelor,Good,5,No,76.3
S07752,19,Other,5.5,1.5,2.3,No,84.6,6.9,Fair,5,Bachelor,Average,5,Yes,98.5
S07394,20,Female,2.5,0.8,1.4,No,76.8,5.5,Good,6,High School,Average,5,No,71.8
S01842,17,Male,4.1,3.0,0.0,No,82.2,6.4,Fair,6,Bachelor,Poor,6,No,71.4
S58505,24,Female,0.0,6.7,4.9,Yes,57.3,3.8,Poor,0,High School,Poor,1,No,98.3
S14752,20,Female,1.4,3.0,2.4,No,100.0,9.6,Poor,6,Bachelor,Average,7,No,50.8
S15638,17,Female,5.1,4.1,2.6,No,87.6,5.4,Good,2,,Good,7,Yes,81.0
S22221,24,Other,3.2,4.7,3.3,No,92.1,7.0,Poor,5,Bachelor,Poor,7,No,999
S13689,21,Male,3.9,0.7,2.2,Yes,83.4,8.5,Poor,6,Bachelor,Good,2,No,74.0
S18019,20,Female,4.2,2.7,0.6,No,74.9,7.2,Fair,6,Master,Poor,7,No,83.3
S09638,20,Female,4.9,1.5,0.8,Yes,81.1,8.5,Fair,3,Bachelor,Average,3,Yes,78.3
S00472,22,Male,4.5,1.9,2.9,No,79.4,5.5,Fair,1,High School,Good,1,No,72.2
S09883,22,Female,3.2,2.4,3.0,No,83.8,3.9,Fair,4,,Average,6,Yes,70.0
S00389,20,Female,2.5,2.9,0.5,No,89.5,7.1,Good,0,Bachelor,Good,2,No,50.9
S06613,22,Male,5.2,2.0,2.1,No,56.0,4.2,Poor,2,High School,Poor,3,No,77.4
S17424,21,Female,4.8,2.6,1.5,No,87.2,7.1,Poor,1,,Good,3,No,81.4
S02204,24,Male,0.7,2.5,3.5,Yes,100.0,7.4,Fair,2,High School,Good,2,No,40.9
S11315,17,Female,1.4,4.0,0.3,No,83.5,6.7,Good,4,Bachelor,Average,5,No,38.3
S03380,23,Male,5.1,3.3,0.6,Yes,82.1,6.2,Poor,6,High School,Good,5,No,87.2
S04842,21,Other,2.9,2.1,3.9,No,86.7,5.5,Fair,3,Bachelor,Good,6,No,55.9
S15396,20,Female,0.3,2.1,2.6,No,78.5,5.9,Fair,5,Bachelor,Average,8,Yes,32.0
S16838,19,Female,4.6,0.0,1.8,No,77.9,7.9,Fair,3,High School,Good,6,No,80.8
S11049,19,Male,2.2,2.0,1.6,No,99.3,6.7,Fair,2,Bachelor,Good,7,No,67.4
S16733,18,Male,1.3,0.6,1.5,No,84.4,5.6,Good,3,High School,Average,4,Yes,55.1
S01139,22,Male,2.1,2.1,2.7,No,88.0,8.4,Poor,4,High School,Good,10,Yes,77.0
S10688,17,Male,3.9,2.4,1.7,Yes,73.3,7.6,Good,4,Bachelor,Good,7,No,73.5
S19820,24,Male,4.2,3.3,2.3,No,80.1,5.9,Poor,2,Bachelor,Average,7,No,65.2
S07884,20,Other,4.2,3.3,1.9,No,89.0,6.1,Fair,2,High School,Average,5,Yes,81.5
S17173,18,Female,2.0,3.1,1.5,No,92.7,6.5,Fair,4,High School,Good,9,Yes,59.8
S16401,19,Female,1.6,2.8,1.8,No,84.2,7.6,Poor,6,Bachelor,Good,2,No,44.4
S08834,21,Female,4.1,1.5,2.4,No,100.0,6.2,Fair,0,,Average,10,No,86.1
S10555,23,Female,5.1,2.5,4.3,Yes,86.8,5.3,Good,4,Bachelor,Average,1,No,72.4
S42593,23,girl,0.2,4.0,4.4,y,68.2,4.3,moderate,1,BACHELOR,GOOD,4,part time,90.2
S06683,24,Male,2.3,3.1,1.6,No,88.1,5.5,Good,4,High School,Average,5,No,59.4
S17472,17,Male,3.4,2.3,0.3,No,87.9,7.5,Good,4,High School,Average,5,Yes,66.1
S18463,17,Female,2.3,3.1,2.7,Yes,95.5,5.4,Good,3,Bachelor,Good,7,No,55.6
S04473,21,Male,2.6,1.2,1.5,Yes,76.3,6.3,Good,2,High School,Average,7,No,46.7
S07096,21,Female,3.2,2.0,1.5,No,73.3,5.9,Fair,0,Bachelor,Good,9,No,72.8
S14396,20,Female,3.0,3.3,2.4,No,98.3,4.6,Poor,4,Bachelor,Average,6,No,66.5
S11788,20,Female,1.4,2.0,2.5,Yes,71.7,7.8,Good,3,High School,Poor,3,Yes,41.1
S09774,18,Male,2.0,0.6,4.1,No,67.0,4.9,Good,3,Bachelor,Good,1,No,36.9
S09350,19,Male,3.9,0.9,1.5,No,87.3,6.5,Fair,3,High School,Good,5,Yes,71.1
S68335,-99,,,,3.3,,,8.1,Fair,4,Bachelor,Average,,,33.8
S26342,21,Female,-16.7,-10.1,-2.7,No,93.1,-7.4,Poor,4,High School,Poor,1,Yes,51.7
S11570,24,Male,4.6,3.0,2.4,No,81.0,7.4,Fair,4,,Average,4,No,74.5
S19314,20,Female,2.7,2.5,2.1,No,83.9,6.0,Poor,3,High School,Good,3,No,57.2
S07615,20,Female,4.6,2.9,3.4,No,89.6,6.8,Poor,0,High School,Poor,10,No,80.6
S11790,24,Female,1.7,2.6,2.2,No,84.5,6.5,Fair,3,Bachelor,Good,4,No,56.9
S10898,20,Male,4.5,2.9,1.1,No,71.1,5.7,Fair,0,Bachelor,Good,8,Yes,75.3
S05932,21,Female,5.2,3.4,1.9,No,86.0,7.7,Good,6,High School,Average,1,No,72.2
S06434,20,Female,3.2,1.6,2.5,No,92.5,6.6,Fair,3,Bachelor,Good,4,No,73.1
S03323,18,Male,1.9,2.2,3.7,No,78.0,7.9,Good,5,High School,Average,9,Yes,67.9
S11776,22,Male,2.0,1.0,2.4,No,72.1,6.8,Good,5,High School,Average,8,Yes,64.7
S18494,18,Other,5.3,2.9,2.2,No,81.6,7.8,Poor,1,Master,Good,5,No,85.8
S15011,17,Male,3.8,1.1,2.5,No,81.0,6.5,Fair,4,High School,Good,1,No,67.2
S17254,17,Female,4.6,1.8,1.0,No,76.7,9.1,Good,2,Bachelor,Good,6,No,78.0
S10444,20,Male,3.9,4.0,2.4,No,72.1,6.2,Good,2,High School,Poor,10,No,61.9
S11948,19,Female,3.7,3.9,2.3,No,100.0,6.5,Good,2,Bachelor,Poor,3,Yes,60.5
S10702,20,Female,2.0,3.0,0.1,No,87.0,6.5,Fair,5,Master,Good,6,Yes,65.9
S10864,22,Female,3.0,4.0,1.0,No,83.6,7.9,Fair,2,Master,Average,3,Yes,56.3
S14246,23,Male,4.6,0.8,0.7,No,76.5,5.3,Poor,5,High School,Good,5,No,89.8
S00854,19,Male,4.7,1.8,0.2,No,84.0,6.2,Good,2,Bachelor,Poor,7,No,90.1
S06143,22,Female,3.3,2.4,0.9,Yes,100.0,3.9,Poor,5,Bachelor,Poor,8,No,83.4
S03472,19,Female,4.1,3.1,2.6,No,86.0,7.1,Fair,1,Master,Average,6,Yes,73.1
S07110,21,Female,1.5,3.2,1.7,Yes,89.0,3.7,Good,5,High School,Good,5,Yes,39.0
S14250,21,Male,2.3,0.0,2.9,No,86.2,7.5,Good,0,High School,Good,2,No,48.8
S00706,24,Male,4.7,1.9,0.0,No,96.9,7.4,Fair,0,High School,Average,4,Yes,81.6
S00545,22,Male,3.2,0.5,2.2,No,90.1,6.7,Good,3,Bachelor,Average,7,Yes,75.6
S10769,21,Male,3.2,3.8,3.5,No,91.3,5.3,Fair,5,High School,Good,7,No,58.4
S19525,22,Female,2.5,1.2,1.6,No,74.3,4.2,Fair,3,,Good,2,Yes,44.6
S10603,21,Female,3.3,1.6,3.6,No,85.7,4.1,Good,6,,Good,7,No,70.7
S01130,20,Male,4.3,1.1,1.8,No,87.5,6.5,Good,6,Bachelor,Good,8,No,95.0
INVALID,999,,,4.3,,maybe,-50,,,daily,none,,15,,999
S07167,18,Female,4.7,2.8,1.5,No,72.4,5.3,Fair,2,Bachelor,Good,4,No,80.1
S09346,18,Male,2.7,2.8,2.9,No,71.2,8.5,Good,5,Bachelor,Good,6,No,59.5
S15883,23,Female,7.3,1.0,2.1,No,66.5,8.1,Fair,4,High School,Average,7,No,100.0
S17706,17,Female,3.0,0.0,2.5,No,75.8,7.1,Fair,3,Bachelor,Poor,5,No,66.7
S04435,17,Female,3.9,2.5,3.0,No,94.4,7.0,Fair,3,Master,Average,1,Yes,63.2
S06049,18,Female,6.0,3.0,0.9,No,73.5,7.6,Poor,5,Bachelor,Good,4,Yes,86.9
S18045,24,Male,1.2,3.8,2.8,Yes,74.8,7.3,Fair,3,High School,Good,7,No,43.0
S18591,22,Female,2.7,1.3,2.4,Yes,74.4,6.5,Fair,1,High School,Good,8,No,59.3
S10973,21,Male,1.8,2.6,1.5,No,94.2,6.3,Poor,5,High School,Average,5,No,53.5
S00731,18,Male,4.1,1.1,0.2,No,63.8,7.3,Poor,2,Bachelor,Poor,10,No,91.3
S04554,24,Female,4.4,2.7,0.3,No,91.1,7.5,Fair,4,Bachelor,Average,6,No,85.7
S10116,18,Male,2.8,1.5,2.6,No,77.1,6.7,Good,3,Bachelor,Average,4,No,48.3
S00948,24,Male,0.4,2.4,1.3,Yes,70.2,8.0,Good,5,Bachelor,Good,5,No,43.0
S14235,19,Female,4.3,1.5,0.6,No,80.2,5.4,Poor,4,Master,Good,7,No,88.2
S07577,19,Female,3.7,1.6,2.1,No,64.4,6.1,Good,1,High School,Average,5,Yes,54.6
S11904,24,Female,2.5,3.1,2.8,No,78.5,4.6,Fair,2,High School,Poor,9,No,59.4
S13515,21,Female,2.9,3.1,1.7,No,87.2,7.6,Good,4,Bachelor,Average,4,Yes,57.8
S11650,18,Female,1.9,3.4,0.3,No,97.1,8.9,Good,4,High School,Average,3,No,57.4
S91720,19,girl,5.8,1.2,2.0,part time,85.6,6.5,moderate,5,college,wifi,3,False,43.2
S00262,20,Male,2.9,4.2,2.2,Yes,87.4,7.3,Good,1,,Good,8,No,65.1
S06825,22,Male,3.4,2.7,0.4,Yes,67.0,4.6,Poor,6,High School,Poor,5,No,74.1
S09258,19,Male,3.1,3.4,3.2,No,86.0,7.2,Fair,0,Master,Average,9,Yes,66.4
S06152,19,Male,3.0,3.0,2.5,No,78.1,5.2,Good,0,Bachelor,Good,2,No,45.0
